Accident year,Accident severity,Region,Ons code,Speed limit,Light condition,Weather condition,Road surface,Accidents
2019,Serious,East of England,E12000006,21-30 mph,Daylight,Other,Wet or damp,5
2019,Serious,East of England,E12000006,21-30 mph,Daylight,Other,Frost or ice,1
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Unknown,Dry,4
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Unknown,Wet or damp,2
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Fine no high winds,Unknown,1
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Fine no high winds,Dry,138
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Fine no high winds,Wet or damp,73
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Fine no high winds,Frost or ice,3
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Raining no high winds,Wet or damp,66
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Fine + high winds,Dry,2
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Raining + high winds,Wet or damp,1
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Fog or mist,Dry,1
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Fog or mist,Wet or damp,1
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Other,Dry,1
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Other,Wet or damp,3
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Other,Frost or ice,4
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lights unlit,Unknown,Wet or damp,1
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lights unlit,Fine no high winds,Dry,7
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lights unlit,Fine no high winds,Wet or damp,3
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lights unlit,Raining no high winds,Wet or damp,3
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lights unlit,Fine + high winds,Wet or damp,1
2019,Serious,East of England,E12000006,21-30 mph,Darkness - no lighting,Fine no high winds,Dry,14
2019,Serious,East of England,E12000006,21-30 mph,Darkness - no lighting,Fine no high winds,Wet or damp,4
2019,Serious,East of England,E12000006,21-30 mph,Darkness - no lighting,Fine no high winds,Frost or ice,1
2019,Serious,East of England,E12000006,21-30 mph,Darkness - no lighting,Raining no high winds,Wet or damp,7
2019,Serious,East of England,E12000006,21-30 mph,Darkness - no lighting,Other,Wet or damp,1
2019,Serious,East of England,E12000006,21-30 mph,Darkness - no lighting,Other,Frost or ice,1
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lighting unknown,Unknown,Dry,1
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lighting unknown,Fine no high winds,Dry,8
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lighting unknown,Fine no high winds,Wet or damp,1
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lighting unknown,Raining no high winds,Wet or damp,5
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lighting unknown,Fine + high winds,Wet or damp,1
2019,Serious,East of England,E12000006,21-30 mph,Darkness - lighting unknown,Other,Wet or damp,1
2019,Serious,East of England,E12000006,31-40 mph,Daylight,Fine no high winds,Dry,126
2019,Serious,East of England,E12000006,31-40 mph,Daylight,Fine no high winds,Wet or damp,24
2019,Serious,East of England,E12000006,31-40 mph,Daylight,Raining no high winds,Wet or damp,18
2019,Serious,East of England,E12000006,31-40 mph,Daylight,Snowing no high winds,Wet or damp,1
2019,Serious,East of England,E12000006,31-40 mph,Daylight,Fine + high winds,Dry,3
2019,Serious,East of England,E12000006,31-40 mph,Daylight,Fine + high winds,Wet or damp,1
2019,Serious,East of England,E12000006,31-40 mph,Daylight,Fog or mist,Wet or damp,2
2019,Serious,East of England,E12000006,31-40 mph,Daylight,Other,Dry,1
2019,Serious,East of England,E12000006,31-40 mph,Daylight,Other,Wet or damp,1
2019,Serious,East of England,E12000006,31-40 mph,Darkness - lights lit,Fine no high winds,Dry,29
2019,Serious,East of England,E12000006,31-40 mph,Darkness - lights lit,Fine no high winds,Wet or damp,15
2019,Serious,East of England,E12000006,31-40 mph,Darkness - lights lit,Fine no high winds,Frost or ice,1
2019,Serious,East of England,E12000006,31-40 mph,Darkness - lights lit,Raining no high winds,Wet or damp,9
2019,Serious,East of England,E12000006,31-40 mph,Darkness - lights lit,Raining + high winds,Wet or damp,1
2019,Serious,East of England,E12000006,31-40 mph,Darkness - lights lit,Other,Dry,1
2019,Serious,East of England,E12000006,31-40 mph,Darkness - lights lit,Other,Wet or damp,3
2019,Serious,East of England,E12000006,31-40 mph,Darkness - lights unlit,Fine no high winds,Dry,3
2019,Serious,East of England,E12000006,31-40 mph,Darkness - lights unlit,Fine no high winds,Wet or damp,2
2019,Serious,East of England,E12000006,31-40 mph,Darkness - no lighting,Fine no high winds,Dry,3
2019,Serious,East of England,E12000006,31-40 mph,Darkness - no lighting,Fine no high winds,Wet or damp,5
2019,Serious,East of England,E12000006,31-40 mph,Darkness - no lighting,Raining no high winds,Wet or damp,6
2019,Serious,East of England,E12000006,31-40 mph,Darkness - no lighting,Other,Wet or damp,1
2019,Serious,East of England,E12000006,31-40 mph,Darkness - lighting unknown,Fine no high winds,Dry,3
2019,Serious,East of England,E12000006,31-40 mph,Darkness - lighting unknown,Fine no high winds,Wet or damp,1
2019,Serious,East of England,E12000006,41-50 mph,Daylight,Unknown,Dry,1
2019,Serious,East of England,E12000006,41-50 mph,Daylight,Fine no high winds,Dry,48
2019,Serious,East of England,E12000006,41-50 mph,Daylight,Fine no high winds,Wet or damp,6
2019,Serious,East of England,E12000006,41-50 mph,Daylight,Raining no high winds,Wet or damp,5
2019,Serious,East of England,E12000006,41-50 mph,Daylight,Fine + high winds,Wet or damp,1
2019,Serious,East of England,E12000006,41-50 mph,Daylight,Raining + high winds,Wet or damp,1
2019,Serious,East of England,E12000006,41-50 mph,Daylight,Other,Wet or damp,2
2019,Serious,East of England,E12000006,41-50 mph,Darkness - lights lit,Fine no high winds,Dry,9
2019,Serious,East of England,E12000006,41-50 mph,Darkness - lights lit,Fine no high winds,Wet or damp,2
2019,Serious,East of England,E12000006,41-50 mph,Darkness - lights lit,Fine no high winds,Frost or ice,2
2019,Serious,East of England,E12000006,41-50 mph,Darkness - lights unlit,Fine no high winds,Dry,2
2019,Serious,East of England,E12000006,41-50 mph,Darkness - lights unlit,Fine no high winds,Wet or damp,1
2019,Serious,East of England,E12000006,41-50 mph,Darkness - lights unlit,Raining no high winds,Wet or damp,1
2019,Serious,East of England,E12000006,41-50 mph,Darkness - no lighting,Fine no high winds,Dry,6
2019,Serious,East of England,E12000006,41-50 mph,Darkness - no lighting,Fine no high winds,Wet or damp,1
2019,Serious,East of England,E12000006,41-50 mph,Darkness - no lighting,Raining no high winds,Wet or damp,2
2019,Serious,East of England,E12000006,41-50 mph,Darkness - no lighting,Fine + high winds,Dry,1
2019,Serious,East of England,E12000006,41-50 mph,Darkness - no lighting,Other,Wet or damp,1
2019,Serious,East of England,E12000006,51-60 mph,Daylight,Unknown,Unknown,1
2019,Serious,East of England,E12000006,51-60 mph,Daylight,Unknown,Frost or ice,1
2019,Serious,East of England,E12000006,51-60 mph,Daylight,Fine no high winds,Dry,290
2019,Serious,East of England,E12000006,51-60 mph,Daylight,Fine no high winds,Wet or damp,43
2019,Serious,East of England,E12000006,51-60 mph,Daylight,Fine no high winds,Frost or ice,2
2019,Serious,East of England,E12000006,51-60 mph,Daylight,Raining no high winds,Wet or damp,35
2019,Serious,East of England,E12000006,51-60 mph,Daylight,Raining no high winds,Frost or ice,1
2019,Serious,East of England,E12000006,51-60 mph,Daylight,Snowing no high winds,Wet or damp,1
2019,Serious,East of England,E12000006,51-60 mph,Daylight,Fine + high winds,Dry,2
2019,Serious,East of England,E12000006,51-60 mph,Daylight,Fine + high winds,Wet or damp,1
2019,Serious,East of England,E12000006,51-60 mph,Daylight,Raining + high winds,Wet or damp,3
2019,Serious,East of England,E12000006,51-60 mph,Daylight,Fog or mist,Dry,2
2019,Serious,East of England,E12000006,51-60 mph,Daylight,Fog or mist,Wet or damp,1
2019,Serious,East of England,E12000006,51-60 mph,Daylight,Other,Dry,2
2019,Serious,East of England,E12000006,51-60 mph,Daylight,Other,Wet or damp,4
2019,Serious,East of England,E12000006,51-60 mph,Darkness - lights lit,Fine no high winds,Dry,16
2019,Serious,East of England,E12000006,51-60 mph,Darkness - lights lit,Fine no high winds,Wet or damp,5
2019,Serious,East of England,E12000006,51-60 mph,Darkness - lights lit,Raining no high winds,Wet or damp,6
2019,Serious,East of England,E12000006,51-60 mph,Darkness - lights unlit,Fine no high winds,Dry,2
2019,Serious,East of England,E12000006,51-60 mph,Darkness - lights unlit,Fine no high winds,Wet or damp,1
2019,Serious,East of England,E12000006,51-60 mph,Darkness - lights unlit,Raining no high winds,Wet or damp,1
2019,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Unknown,Dry,1
2019,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Unknown,Wet or damp,1
2019,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Fine no high winds,Dry,56
2019,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Fine no high winds,Wet or damp,30
2019,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Fine no high winds,Frost or ice,3
2019,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Raining no high winds,Wet or damp,27
2019,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Fine + high winds,Wet or damp,1
2019,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Fine + high winds,Frost or ice,1
2019,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Raining + high winds,Wet or damp,7
2019,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Fog or mist,Dry,5
2019,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Fog or mist,Wet or damp,1
2019,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Other,Wet or damp,4
2019,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Other,Frost or ice,1
2019,Serious,East of England,E12000006,51-60 mph,Darkness - lighting unknown,Unknown,Dry,2
2019,Serious,East of England,E12000006,51-60 mph,Darkness - lighting unknown,Raining no high winds,Wet or damp,1
2019,Serious,East of England,E12000006,61-70 mph,Daylight,Unknown,Wet or damp,1
2019,Serious,East of England,E12000006,61-70 mph,Daylight,Fine no high winds,Dry,79
2019,Serious,East of England,E12000006,61-70 mph,Daylight,Fine no high winds,Wet or damp,10
2019,Serious,East of England,E12000006,61-70 mph,Daylight,Raining no high winds,Wet or damp,4
2019,Serious,East of England,E12000006,61-70 mph,Daylight,Fine + high winds,Dry,2
2019,Serious,East of England,E12000006,61-70 mph,Daylight,Fine + high winds,Wet or damp,1
2019,Serious,East of England,E12000006,61-70 mph,Daylight,Raining + high winds,Wet or damp,1
